SITE,PLOT,TREAT,SPP,DBH_CM,CANOPY,B_TYPE,MAX_B_WIDTH,STEM_TYPE,CLUMP_TYPE,CLUMP_ID,BROW_INDEX,DIV,HEIGHT_M
DALTON,55_3,3,BENE,0.64,40,H,0.25,CLUMP,START,32,0.5,d,0.3
DALTON,55_3,3,BENE,2.54,90,H,0.25,CLUMP,,32,NA,d,3.7
DALTON,55_3,3,BENE,1.5,90,N,0,CLUMP,,32,NA,d,3
DALTON,55_3,3,BENE,1.04,100,N,0,CLUMP,END,32,NA,d,3
DALTON,55_3,3,BENE,0.97,20,B,0.13,CLUMP,START,33,1,d,0.6
DALTON,55_3,3,BENE,3.17,40,B,0.25,CLUMP,END,33,NA,d,1.2
DALTON,55_3,3,BENE,1.27,30,H,0.25,CLUMP,START,34,1,d,1.2
DALTON,55_3,3,BENE,2.87,90,H,0.28,CLUMP,END,34,NA,d,4.3
DALTON,55_3,3,BENE,0.86,30,H,0.16,IND,,,NA,d,0.3
DALTON,55_3,3,BENE,1.04,10,B,0.19,CLUMP,START,35,1,d,0.5
DALTON,55_3,3,BENE,1.27,20,H,0.22,CLUMP,END,35,NA,d,0.6
DALTON,55_3,3,BENE,3.89,100,H,0.22,IND,,,NA,d,4.3
DALTON,55_3,3,BENE,1.42,90,M,0.63,IND,,,NA,d,2.4
DALTON,55_3,3,BENE,1.83,70,H,0.38,CLUMP,START,36,0.67,d,2.4
DALTON,55_3,3,BENE,0.64,90,N,0,CLUMP,,36,NA,d,3.7
DALTON,55_3,3,BENE,0.79,90,H,0.28,CLUMP,END,36,NA,d,2.4
DALTON,55_3,3,BENE,0.48,60,B,0.41,CLUMP,START,37,1,d,1.8
DALTON,55_3,3,BENE,3.17,95,H,0.34,CLUMP,END,37,NA,d,2.4
DALTON,55_3,3,BENE,1.12,100,N,0,IND,,,0,d,0.9
DALTON,55_3,3,BENE,3.17,0,H,0.19,CLUMP,START,38,0.5,d,1.8
DALTON,55_3,3,BENE,3.81,0,N,0,CLUMP,END,38,NA,d,0.9
DALTON,55_3,3,BENE,1.27,60,H,0.13,IND,,,0.5,d,0.8
DALTON,55_3,3,BENE,2.13,30,H,0.47,IND,,,0.9,d,1.1
DALTON,55_3,3,BENE,1.83,90,H,0.31,IND,,,0.67,d,3.7
DALTON,55_3,3,BENE,2.24,30,H,0.19,IND,,,0.62,d,1.1
DALTON,55_3,3,SALIX,1.6,80,H,0.16,CLUMP,START,39,1,d,2.7
DALTON,55_3,3,SALIX,1.98,70,B,0.22,CLUMP,,39,NA,d,2.3
DALTON,55_3,3,SALIX,1.5,70,B,0.19,CLUMP,END,39,NA,d,2.7
DALTON,55_3,3,SALIX,1.98,95,H,0.16,CLUMP,START,40,0.5,d,2.4
DALTON,55_3,3,SALIX,1.91,90,H,0.28,CLUMP,,40,NA,d,2.9
DALTON,55_3,3,SALIX,2.69,100,N,0,CLUMP,,40,NA,d,3.7
DALTON,55_3,3,SALIX,1.68,90,N,0,CLUMP,END,40,NA,d,2.7
DALTON,55_3,3,SALIX,0.41,50,H,0.09,IND,,,NA,d,0.2
DALTON,55_3,3,SALIX,1.75,100,H,0.16,CLUMP,START,41,1,d,2.7
DALTON,55_3,3,SALIX,2.62,100,H,0.16,CLUMP,END,41,NA,d,2.9
DALTON,55_3,3,SALIX,1.68,0,N,0,IND,,,0,d,1.1
DALTON,55_3,3,SALIX,1.27,80,H,0.25,IND,,,0.8,d,2.1
DALTON,55_3,3,BENE,0.97,20,H,0.19,CLUMP,START,42,0.67,d,2.1
DALTON,55_3,3,BENE,2.54,100,N,0,CLUMP,,42,NA,d,3.4
DALTON,55_3,3,BENE,4.85,100,H,0.25,CLUMP,END,42,NA,d,5.5
DALTON,55_3,3,BENE,1.91,80,H,0.16,IND,,,0.17,d,4.3
DALTON,55_3,3,BENE,1.6,70,H,0.25,IND,,,0.14,d,0.9
DALTON,55_3,3,BENE,1.04,90,H,0.22,IND,,,0.25,d,0.6
DALTON,55_3,3,BENE,1.12,40,B,0.25,IND,,,0.17,d,0.6
DALTON,55_3,3,BENE,1.42,0,H,0.25,IND,,,1,d,0.9
DALTON,55_3,3,SALIX,0.64,30,H,0.13,IND,,,0.67,d,0.5
DALTON,55_3,3,BENE,1.91,15,B,0.38,CLUMP,START,43,1,d,0.9
DALTON,55_3,3,BENE,0.79,10,B,0.22,CLUMP,END,43,NA,d,0.5
DALTON,55_3,3,BENE,2.54,90,H,0.19,CLUMP,START,44,1,d,6.1
DALTON,55_3,3,BENE,1.6,95,H,0.31,CLUMP,END,44,NA,d,3
DALTON,55_3,3,BENE,3.02,85,B,0.25,IND,,,0.26,d,4.3
DALTON,55_3,3,BENE,1.12,15,H,0.28,CLUMP,START,45,1,d,0.9
DALTON,55_3,3,BENE,3.02,90,H,0.22,CLUMP,END,45,NA,d,3.7
DALTON,55_3,3,BENE,0.48,60,H,0.44,IND,,,0.53,d,2
DALTON,55_3,3,BENE,1.68,30,H,0.22,IND,,,1,d,0.9
DALTON,55_3,3,BENE,1.5,20,H,0.28,IND,,,0.59,d,0.9
DALTON,55_3,3,BENE,2.24,70,H,0.28,IND,,,0.6,d,1.2
DALTON,55_3,3,BENE,1.6,10,H,0.31,CLUMP,START,46,1,d,0.8
DALTON,55_3,3,BENE,0.64,90,H,0.28,CLUMP,END,46,NA,d,2.1
DALTON,55_3,3,BENE,2.62,90,B,0.31,IND,,,0.81,d,2.6
DALTON,55_3,3,SALIX,1.75,95,H,0.16,CLUMP,START,47,1,d,3.7
DALTON,55_3,3,SALIX,1.6,95,H,0.22,CLUMP,,47,NA,d,3
DALTON,55_3,3,SALIX,1.6,20,H,0.16,CLUMP,END,47,NA,d,0.3
DALTON,55_3,3,BENE,2.54,60,H,0.28,IND,,,0.79,d,3
DALTON,55_3,3,BENE,0.97,20,B,0.25,IND,,,0.73,d,0.9
DALTON,55_3,3,BENE,0.23,95,H,0.06,IND,,,0.09,d,0.3
DALTON,55_3,3,BENE,1.83,5,B,0.34,CLUMP,START,48,1,d,0.9
DALTON,55_3,3,BENE,1.98,5,B,0.28,CLUMP,END,48,NA,d,0.8
DALTON,55_3,3,BENE,1.12,10,B,0.25,IND,,,1,d,0.5
DALTON,55_3,3,BENE,3.81,80,H,0.25,IND,,,0.09,d,6.1
DALTON,55_3,3,BENE,2.87,90,H,0.25,IND,,,0.45,d,2.7
DALTON,55_3,3,BENE,2.13,80,H,0.34,IND,,,0.75,d,0.9
DALTON,55_3,3,BENE,0.48,20,H,0.13,CLUMP,START,49,1,d,0.2
DALTON,55_3,3,BENE,0.48,45,H,0.19,CLUMP,,49,NA,d,0.2
DALTON,55_3,3,BENE,0.71,60,H,0.16,CLUMP,,49,NA,d,0.5
DALTON,55_3,3,BENE,1.27,20,B,0.38,CLUMP,END,49,NA,d,0.6
DALTON,55_3,3,BENE,0.41,75,H,0.06,IND,,,0.33,d,0.2
DALTON,55_3,3,SALIX,1.04,75,H,0.53,IND,,,0.67,d,0.5
DALTON,55_3,3,SALIX,0.41,25,H,0.09,IND,,,0.6,d,0.3
DALTON,55_3,3,SALIX,0.64,40,H,0.13,IND,,,0.5,d,0.3
DALTON,55_3,3,SALIX,1.91,0,N,0,CLUMP,START,50,0.3,d,0.9
DALTON,55_3,3,SALIX,1.12,10,N,0,CLUMP,,50,NA,d,0.9
DALTON,55_3,3,SALIX,1.27,50,H,0.19,CLUMP,,50,NA,d,0.9
DALTON,55_3,3,SALIX,2.13,80,H,0.25,CLUMP,,50,NA,d,2
DALTON,55_3,3,SALIX,2.13,90,H,0.19,CLUMP,,50,NA,d,2.1
DALTON,55_3,3,SALIX,2.24,70,N,0,CLUMP,,50,NA,d,1.2
DALTON,55_3,3,SALIX,1.6,40,N,0,CLUMP,,50,NA,d,2.1
DALTON,55_3,3,SALIX,1.83,0,N,0,CLUMP,,50,NA,d,1.5
DALTON,55_3,3,SALIX,0.97,5,N,0,CLUMP,,50,NA,d,0.6
DALTON,55_3,3,SALIX,1.12,0,N,0,CLUMP,END,50,NA,d,0.6
DALTON,55_3,3,BENE,3.17,60,N,0,IND,,,0,d,3.7
DALTON,55_3,3,BENE,0.71,10,H,0.19,CLUMP,START,51,1,d,0.5
DALTON,55_3,3,BENE,1.42,10,B,0.28,CLUMP,END,51,NA,d,0.9
DALTON,55_3,3,BENE,1.12,5,B,0.28,CLUMP,START,52,1,d,0.9
DALTON,55_3,3,BENE,1.98,25,H,0.31,CLUMP,,52,NA,d,0.9
DALTON,55_3,3,BENE,0.64,40,B,0.59,CLUMP,,52,NA,d,2.1
DALTON,55_3,3,BENE,2.62,95,B,0.09,CLUMP,END,52,NA,d,4.3
DALTON,55_3,3,SALIX,1.6,20,H,0.25,CLUMP,START,53,1,d,2.1
DALTON,55_3,3,SALIX,2.54,70,H,0.25,CLUMP,,53,NA,d,3
DALTON,55_3,3,SALIX,1.42,80,H,0.19,CLUMP,,53,NA,d,2.1
DALTON,55_3,3,SALIX,1.91,70,H,0.16,CLUMP,END,53,NA,d,2.7
DALTON,55_3,3,BENE,2.06,40,H,0.31,IND,,,0.25,d,2.4
DALTON,55_3,3,BENE,1.27,0,H,0.44,IND,,,0.25,d,0.9
DALTON,55_3,3,BENE,2.46,60,H,0.44,IND,,,0.75,d,1.1
DALTON,55_3,3,BENE,0.48,100,N,0,IND,,,0,d,0.5
DALTON,55_3,3,SALIX,1.27,50,B,0.22,IND,,,0.67,d,0.9
DALTON,55_3,3,BENE,1.04,10,H,0.31,CLUMP,START,54,0.5,d,0.6
DALTON,55_3,3,BENE,2.46,80,N,0,CLUMP,,54,NA,d,4.9
DALTON,55_3,3,BENE,1.6,80,N,0,CLUMP,,54,NA,d,2.1
DALTON,55_3,3,BENE,0.97,95,H,0.31,CLUMP,END,54,NA,d,3
DALTON,55_3,3,BENE,0.86,30,B,0.25,IND,,,0.78,d,1.8
DALTON,55_3,3,BENE,1.35,10,B,0.22,IND,,,0.84,d,0.9
DALTON,55_3,3,BENE,2.24,70,H,0.47,IND,,,0.14,d,1.5
DALTON,55_3,3,BENE,1.27,10,B,0.25,IND,,,0.85,d,0.6
DALTON,55_3,3,BENE,1.91,80,H,0.31,IND,,,0.45,d,6.1
DALTON,55_3,3,BENE,1.83,85,B,0.22,IND,,,0.76,d,3
DALTON,55_3,3,BENE,3.81,80,B,0.31,IND,,,0.35,d,6.7
DALTON,55_3,3,BENE,2.39,90,H,0.25,IND,,,0.14,d,4.6
DALTON,55_3,3,SALIX,0.33,40,H,0.13,CLUMP,START,55,1,d,0.2
DALTON,55_3,3,SALIX,0.41,40,H,0.09,CLUMP,END,55,NA,d,0.3
DALTON,55_3,3,SALIX,2.06,60,B,0.25,CLUMP,START,56,1,d,3
DALTON,55_3,3,SALIX,0.71,50,H,0.19,CLUMP,END,56,NA,d,0.6
DALTON,55_3,3,BENE,1.68,40,B,0.31,IND,,,0.43,d,0.9
DALTON,55_3,3,BENE,1.98,10,B,0.31,IND,,,0.21,d,3
DALTON,55_3,3,BENE,2.31,90,B,0.25,IND,,,0.38,d,2.7
DALTON,55_3,3,BENE,1.35,40,B,0.38,CLUMP,START,57,0.67,d,0.9
DALTON,55_3,3,BENE,1.91,40,H,0.38,CLUMP,,57,NA,d,0.9
DALTON,55_3,3,BENE,0.79,70,N,0,CLUMP,END,57,NA,d,2.1
DALTON,55_3,3,BENE,0.79,60,B,0.44,IND,,,0.42,d,2.4
DALTON,55_3,3,BENE,1.35,0,B,0.25,CLUMP,START,58,0.67,d,0.6
DALTON,55_3,3,BENE,1.27,20,N,0,CLUMP,,58,NA,d,0.6
DALTON,55_3,3,BENE,0.97,70,H,0.28,CLUMP,END,58,NA,d,2.1
DALTON,55_3,3,BENE,0.48,100,N,0,IND,,,0,d,0.3
DALTON,55_3,3,BENE,1.35,90,H,0.31,IND,,,0.24,d,6.1
DALTON,55_3,3,BENE,0.97,80,B,0.28,IND,,,0.48,d,2.3
DALTON,55_3,3,BENE,0.97,90,H,0.25,IND,,,0.44,d,2.3
DALTON,55_3,3,BENE,0.48,40,H,0.13,CLUMP,START,59,1,d,0.3
DALTON,55_3,3,BENE,1.75,30,B,0.31,CLUMP,END,59,NA,d,0.9
DALTON,55_3,3,SALIX,0.48,50,H,0.13,IND,,,0.67,d,0.5
DALTON,55_3,3,SALIX,0.48,50,H,0.13,IND,,,0.86,d,0.3
DALTON,55_3,3,SALIX,1.83,0,N,0,CLUMP,START,60,0,d,0.2
DALTON,55_3,3,SALIX,1.12,0,N,0,CLUMP,END,60,NA,d,0.2
DALTON,55_3,3,BENE,0.41,50,B,0.31,IND,,,0.57,d,1.5
DALTON,55_3,3,BENE,1.12,90,H,0.19,CLUMP,START,61,1,d,2.6
DALTON,55_3,3,BENE,3.17,100,H,0.22,CLUMP,,61,NA,d,3.7
DALTON,55_3,3,BENE,2.31,100,H,0.31,CLUMP,END,61,NA,d,3.7
DALTON,55_3,3,BENE,0.33,100,N,0,IND,,,0,d,0.2
DALTON,55_3,3,BENE,0.97,90,H,0.25,IND,,,0.22,d,2.4
DALTON,55_3,3,BENE,5.79,90,H,0.31,CLUMP,START,62,1,d,7.6
DALTON,55_3,3,BENE,3.89,90,B,0.19,CLUMP,END,62,NA,d,4.9
DALTON,55_3,3,BENE,0.15,15,B,0.5,CLUMP,START,63,1,d,1.5
DALTON,55_3,3,BENE,2.54,90,B,0.25,CLUMP,END,63,NA,d,3.7
DALTON,55_3,3,BENE,3.89,100,H,0.25,CLUMP,START,64,1,d,3.7
DALTON,55_3,3,BENE,2.46,100,H,0.22,CLUMP,END,64,NA,d,2.4
DALTON,55_3,3,BENE,2.54,10,B,0.41,IND,,,0.65,d,0.9
DALTON,55_3,3,BENE,2.77,100,N,0,IND,,,0,d,4
DALTON,55_3,3,BENE,2.87,10,B,0.44,IND,,,0.89,d,1.1
DALTON,55_3,3,BENE,1.04,10,B,0.22,CLUMP,START,65,1,d,0.6
DALTON,55_3,3,BENE,0.64,25,H,0.09,CLUMP,END,65,NA,d,0.3
DALTON,55_3,3,BENE,1.5,10,B,0.31,IND,,,0.6,d,0.6
DALTON,55_3,3,BENE,1.04,15,H,0.19,IND,,,0.58,d,0.3
DALTON,55_3,3,BENE,2.54,25,B,0.53,IND,,,0.73,d,1.1
DALTON,55_3,3,SALIX,1.27,20,B,0.28,CLUMP,START,66,1,d,1.2
DALTON,55_3,3,SALIX,1.5,85,B,0.16,CLUMP,END,66,NA,d,2.7
DALTON,55_3,3,SALIX,0.56,25,H,0.16,IND,,,0.33,d,0.5
DALTON,55_3,3,BENE,1.19,80,B,0.38,CLUMP,START,67,1,d,3
DALTON,55_3,3,BENE,0.79,30,B,0.13,CLUMP,END,67,NA,d,0.5
DALTON,55_3,3,BENE,2.39,90,N,0,CLUMP,START,68,0.5,d,3.7
DALTON,55_3,3,BENE,3.17,90,B,0.31,CLUMP,END,68,NA,d,4.9
DALTON,55_3,3,BENE,1.91,50,B,0.38,IND,,,0.82,d,0.9
DALTON,55_3,3,BENE,0.71,50,H,0.06,IND,,,0.67,d,0.3
DALTON,55_3,3,BENE,1.19,50,B,0.38,IND,,,0.67,d,0.8
DALTON,55_3,3,BENE,1.27,10,B,0.25,IND,,,0.86,d,0.6
DALTON,55_3,3,BENE,0.33,0,B,0.09,CLUMP,START,69,0.67,d,0.1
DALTON,55_3,3,BENE,0.41,0,B,0.13,CLUMP,,69,NA,d,0.1
DALTON,55_3,3,BENE,0.23,100,N,0,CLUMP,END,69,NA,d,0.1
DALTON,55_3,3,BENE,0.41,100,N,0,IND,,,0,d,0.6
DALTON,55_3,3,BENE,0.41,100,N,0,IND,,,0,d,0.5
DALTON,55_3,3,BENE,0.97,80,H,0.19,IND,,,0.25,d,2.7
DALTON,55_3,3,BENE,0.23,100,N,0,IND,,,0,d,0.2
DALTON,55_3,3,BENE,0.71,80,H,0.22,IND,,,0.5,d,0.2
DALTON,55_3,3,BENE,1.83,10,H,0.31,IND,,,0.88,d,1.2
DALTON,55_3,3,BENE,1.12,30,B,0.28,IND,,,0.67,d,0.5
DALTON,55_3,3,BENE,2.24,5,B,0.38,IND,,,0.91,d,1.1
DALTON,55_3,3,BENE,1.35,10,B,0.28,IND,,,0.8,d,0.8
DALTON,55_3,3,BENE,0.79,5,H,0.16,IND,,,0.78,d,0.6
DALTON,55_3,3,BENE,3.96,80,B,0.31,IND,,,0.23,d,6.1
DALTON,55_3,3,BENE,0.71,10,B,0.16,IND,,,0.83,d,0.3
DALTON,55_3,3,BENE,1.12,25,B,0.19,IND,,,0.75,d,0.8
DALTON,55_3,3,BENE,1.27,25,B,0.25,IND,,,0.56,d,0.6
DALTON,55_3,3,BENE,3.81,70,B,0.31,IND,,,0.13,d,6.1
DALTON,55_3,3,BENE,2.39,100,H,0.13,IND,,,0.08,d,4.3
DALTON,55_3,3,BENE,0.86,90,B,0.31,IND,,,0.65,d,1.8
DALTON,55_3,3,BENE,0.71,90,H,0.13,IND,,,0.38,d,2
DALTON,55_3,3,SALIX,0.79,20,B,0.19,IND,,,0.6,d,0.5
DALTON,55_3,3,SALIX,0.56,10,H,0.13,CLUMP,START,70,1,d,0.2
DALTON,55_3,3,BENE,0.79,0,B,0.19,CLUMP,,70,NA,d,0.3
DALTON,55_3,3,BENE,1.04,0,B,0.22,CLUMP,,70,NA,d,0.3
DALTON,55_3,3,BENE,1.68,10,B,0.25,CLUMP,END,70,NA,d,0.9
DALTON,55_3,3,BENE,0.71,20,H,0.16,CLUMP,START,71,1,d,0.3
DALTON,55_3,3,BENE,1.83,10,B,0.25,CLUMP,END,71,NA,d,0.9
DALTON,55_3,3,BENE,1.35,90,H,0.19,IND,,,0.18,d,2.7
DALTON,55_3,3,BENE,1.19,50,B,0.16,CLUMP,START,72,1,d,0.9
DALTON,55_3,3,BENE,0.71,50,H,0.16,CLUMP,END,72,NA,d,0.6
DALTON,55_3,3,SALIX,0.23,100,N,0,IND,,,0,d,0.2
DALTON,55_3,3,SALIX,1.27,0,N,0,CLUMP,START,73,0.25,d,1.2
DALTON,55_3,3,SALIX,1.75,80,N,0,CLUMP,,73,NA,d,3
DALTON,55_3,3,SALIX,1.83,10,N,0,CLUMP,,73,NA,d,3
DALTON,55_3,3,SALIX,1.35,50,H,0.22,CLUMP,END,73,NA,d,1.8
DALTON,55_3,3,ALCR,0.23,100,N,0,IND,,,0,d,0.1
DALTON,55_3,3,BENE,0.64,90,B,0.22,IND,,,0.25,d,2.1
DALTON,55_3,3,BENE,3.89,100,H,0.28,IND,,,0.18,d,5.5
DALTON,55_3,3,PIGL,0.15,100,N,0,IND,,,0,c,0.1
DALTON,55_3,3,SALIX,1.91,90,H,0.25,CLUMP,START,74,0.67,d,1.5
DALTON,55_3,3,SALIX,1.42,40,H,0.38,CLUMP,,74,NA,d,1.5
DALTON,55_3,3,SALIX,1.75,90,N,0,CLUMP,END,74,NA,d,3
DALTON,55_3,3,BENE,1.12,15,B,0.28,CLUMP,START,75,1,d,0.6
DALTON,55_3,3,BENE,1.5,10,B,0.25,CLUMP,,75,NA,d,0.9
DALTON,55_3,3,BENE,1.83,5,B,0.34,CLUMP,,75,NA,d,1.2
DALTON,55_3,3,BENE,1.04,80,B,0.34,CLUMP,,75,NA,d,2.4
DALTON,55_3,3,BENE,1.83,75,B,0.16,CLUMP,END,75,NA,d,2.7
DALTON,55_3,3,ALCR,1.42,0,B,0.19,CLUMP,START,76,1,d,0.9
DALTON,55_3,3,ALCR,0.86,0,B,0.22,CLUMP,END,76,NA,d,0.3
DALTON,55_3,3,ALCR,0.71,20,B,0.09,IND,,,0.29,d,0.5
DALTON,55_3,3,ALCR,0.56,90,H,0.06,IND,,,0.33,d,0.3
DALTON,55_3,3,BENE,1.75,20,B,0.19,IND,,,0.67,d,1.2
DALTON,55_3,3,BENE,2.54,100,N,0,IND,,,0,d,3.7
DALTON,55_3,3,ALCR,1.35,5,B,0.25,IND,,,0.33,d,2.7
DALTON,55_3,3,BENE,2.13,0,M,0.59,CLUMP,START,77,1,d,0.6
DALTON,55_3,3,BENE,2.31,95,B,0.16,CLUMP,,77,NA,d,4.3
DALTON,55_3,3,BENE,1.19,80,B,0.19,CLUMP,END,77,NA,d,5.5
DALTON,55_3,3,ALCR,0.86,80,H,0.16,IND,,,0.71,d,0.6
DALTON,55_3,3,SALIX,2.39,100,H,0.38,CLUMP,START,78,1,d,2.7
DALTON,55_3,3,SALIX,1.75,70,B,0.22,CLUMP,END,78,NA,d,2.3
DALTON,55_3,3,ALCR,2.24,30,B,0.28,CLUMP,START,79,1,d,1.2
DALTON,55_3,3,ALCR,1.68,20,B,0.53,CLUMP,END,79,NA,d,0.9
DALTON,55_3,3,ALCR,3.1,0,B,0.28,IND,,,NA,d,1.1
DALTON,55_3,3,BENE,1.27,75,B,0.19,IND,,,0.67,d,2.4
DALTON,55_3,3,BENE,1.42,5,N,0,IND,,,0,d,0.9
DALTON,55_3,3,ALCR,0.71,5,H,0.13,CLUMP,START,80,1,d,0.5
DALTON,55_3,3,ALCR,1.19,0,B,0.25,CLUMP,,80,NA,d,0.6
DALTON,55_3,3,ALCR,1.6,10,B,0.22,CLUMP,,80,NA,d,0.6
DALTON,55_3,3,ALCR,2.62,0,B,0.41,CLUMP,,80,NA,d,1.2
DALTON,55_3,3,ALCR,1.27,0,H,0.34,CLUMP,,80,NA,d,0.6
DALTON,55_3,3,ALCR,3.02,100,H,0.22,CLUMP,,80,NA,d,4.9
DALTON,55_3,3,ALCR,2.77,75,B,0.38,CLUMP,,80,NA,d,2.7
DALTON,55_3,3,ALCR,2.62,80,H,0.22,CLUMP,END,80,NA,d,3.7
DALTON,55_3,3,BENE,1.83,70,N,0,IND,,,0,d,2.4
DALTON,55_3,3,SALIX,0.86,50,H,0.16,CLUMP,START,81,1,d,0.6
DALTON,55_3,3,SALIX,0.71,0,B,0.19,CLUMP,END,81,NA,d,0.6
DALTON,55_3,3,BENE,1.19,90,B,0.31,IND,,,0.25,d,2.7
DALTON,55_3,3,BENE,0.79,90,B,0.41,IND,,,0.16,d,2.3
DALTON,55_3,3,BENE,1.27,80,B,0.25,IND,,,0.57,d,1.5
DALTON,55_3,3,BENE,0.71,30,H,0.16,IND,,,0.67,d,0.3
DALTON,55_3,3,BENE,2.54,90,H,0.25,CLUMP,START,82,0.75,d,3.7
DALTON,55_3,3,BENE,1.75,90,N,0,CLUMP,,82,NA,d,2.4
DALTON,55_3,3,BENE,0.97,2,H,0.25,CLUMP,,82,NA,d,1.5
DALTON,55_3,3,BENE,1.12,10,H,0.25,CLUMP,END,82,NA,d,0.9
DALTON,55_3,3,BENE,2.62,90,H,0.16,IND,,,0.2,d,3.4
DALTON,55_3,3,BENE,0.79,75,B,0.22,IND,,,0.44,d,2.4
DALTON,55_3,3,BENE,4.22,0,N,0,IND,,,0,d,3
DALTON,55_3,3,BENE,0.79,90,B,0.66,IND,,,0.3,d,1.8
DALTON,55_3,3,BENE,2.39,0,B,0.38,IND,,,1,d,0.9
DALTON,55_3,3,BENE,1.75,80,H,0.19,CLUMP,START,83,1,d,0.6
DALTON,55_3,3,BENE,1.75,0,H,0.25,CLUMP,END,83,NA,d,0.2
DALTON,55_3,3,BENE,1.42,10,B,0.28,IND,,,0.73,d,0.5
DALTON,55_3,3,BENE,1.6,20,H,0.13,CLUMP,START,84,1,d,0.3
DALTON,55_3,3,BENE,0.86,5,H,0.13,CLUMP,END,84,NA,d,0.3
DALTON,55_3,3,BENE,1.12,60,H,0.31,CLUMP,START,85,0.5,d,0.3
DALTON,55_3,3,BENE,0.79,80,N,0,CLUMP,END,85,NA,d,0.1
DALTON,55_3,3,BENE,0.64,80,H,0.34,IND,,,0.53,d,2.1
DALTON,55_3,3,SALIX,1.6,20,H,0.41,CLUMP,START,86,1,d,0.9
DALTON,55_3,3,SALIX,0.97,12,H,0.28,CLUMP,,86,NA,d,2.3
DALTON,55_3,3,SALIX,0.71,9,H,0.25,CLUMP,END,86,NA,d,2.1
DALTON,55_3,3,SALIX,2.95,37,H,0.28,CLUMP,START,87,0.67,d,3.7
DALTON,55_3,3,SALIX,0.97,12,N,0,CLUMP,,87,NA,d,2.1
DALTON,55_3,3,SALIX,1.27,16,H,0.22,CLUMP,END,87,NA,d,2.1
DALTON,15_3,3,BENE,2.77,100,H,0.22,IND,,,0.32,d,4.6
DALTON,15_3,3,BENE,0.86,30,H,0.16,IND,,,0.5,d,4.6
DALTON,15_3,3,BENE,1.98,90,B,0.28,IND,,,0.28,d,3
DALTON,15_3,3,BENE,0.64,5,H,0.19,CLUMP,START,88,1,d,0.3
DALTON,15_3,3,BENE,1.6,10,B,0.47,CLUMP,,88,NA,d,0.9
DALTON,15_3,3,BENE,0.64,10,B,0.22,CLUMP,,88,NA,d,0.3
DALTON,15_3,3,BENE,0.79,80,B,0.28,CLUMP,END,88,NA,d,0.9
DALTON,15_3,3,BENE,1.19,10,H,0.22,IND,,,0.86,d,0.3
DALTON,15_3,3,BENE,1.42,5,H,0.28,IND,,,NA,d,0.5
DALTON,15_3,3,BENE,0.86,50,B,0.19,CLUMP,START,89,1,d,0.3
DALTON,15_3,3,BENE,0.41,50,H,0.09,CLUMP,,89,NA,d,0.2
DALTON,15_3,3,BENE,0.56,0,H,0.13,CLUMP,,89,NA,d,0.2
DALTON,15_3,3,BENE,1.27,40,H,0.31,CLUMP,END,89,NA,d,0.8
DALTON,15_3,3,BENE,0.71,30,H,0.28,IND,,,0.83,d,1.8
DALTON,15_3,3,BENE,0.97,50,H,0.19,CLUMP,START,90,1,d,0.5
DALTON,15_3,3,BENE,0.71,25,H,0.19,CLUMP,END,90,NA,d,0.6
DALTON,15_3,3,BENE,1.27,10,H,0.25,IND,,,0.67,d,0.8
DALTON,15_3,3,BENE,1.35,10,H,0.25,IND,,,0.73,d,0.6
DALTON,15_3,3,BENE,0.64,0,H,0.13,IND,,,1,d,0.3
DALTON,15_3,3,BENE,0.71,5,H,0.16,IND,,,0.8,d,0.5
DALTON,15_3,3,BENE,2.06,5,H,0.34,IND,,,0.75,d,0.5
DALTON,15_3,3,BENE,0.41,50,H,0.13,CLUMP,START,91,1,d,0.2
DALTON,15_3,3,BENE,0.97,0,H,0.28,CLUMP,,91,NA,d,0.8
DALTON,15_3,3,BENE,0.64,40,H,0.13,CLUMP,,91,NA,d,0.6
DALTON,15_3,3,BENE,1.12,5,H,0.25,CLUMP,,91,NA,d,0.8
DALTON,15_3,3,BENE,0.64,40,H,0.19,CLUMP,,91,NA,d,0.9
DALTON,15_3,3,BENE,0.71,10,H,0.19,CLUMP,END,91,NA,d,0.3
DALTON,15_3,3,BENE,0.86,10,H,0.16,IND,,,0.8,d,0.4
DALTON,15_3,3,BENE,0.41,25,H,0.09,IND,,,0.5,d,0.1
DALTON,15_3,3,BENE,1.19,5,H,0.25,IND,,,0.75,d,0.7
DALTON,15_3,3,BENE,0.86,5,H,0.19,IND,,,0.67,d,0.4
DALTON,15_3,3,BENE,1.12,20,H,0.25,CLUMP,START,92,1,d,0.9
DALTON,15_3,3,BENE,0.97,40,H,0.28,CLUMP,END,92,NA,d,0.6
DALTON,15_3,3,BENE,1.19,5,H,0.19,IND,,,0.95,d,0.6
DALTON,15_3,3,BENE,0.56,50,H,0.13,IND,,,0.78,d,0.5
DALTON,15_3,3,BENE,0.48,75,H,0.13,IND,,,0.33,d,0.6
DALTON,15_3,3,BENE,0.56,50,H,0.13,IND,,,0.75,d,0.2
DALTON,15_3,3,BENE,1.12,5,H,0.16,IND,,,1,d,0.3
DALTON,15_3,3,BENE,1.42,10,H,0.19,IND,,,0.83,d,0.8
DALTON,15_3,3,BENE,1.42,10,H,0.34,IND,,,0.5,d,0.3
DALTON,15_3,3,BENE,0.71,25,H,0.16,IND,,,0.67,d,0.3
